"","words","word_num","Freq","threshold"
"2699","of",249,1,0.85
"2700","response",250,1,0.85
"2701","types,",251,1,0.85
"2702","and",252,1,0.85
"2703","determine",253,1,0.85
"2704","which",254,1,0.85
"2705","response",255,1,0.85
"2706","type",256,1,0.85
"2707","may",257,1,0.85
"2708","be",258,1,0.85
"2709","appropriately",259,1,0.85
"2710","calibrated",260,1,0.85
"2711","for",261,1,0.85
"2712","addressing",262,1,0.85
"2713","the",263,1,0.85
"2714","initial",264,1,0.85
"2715","research",265,1,0.85
"2716","question",266,1,0.85
"2717","of",267,1,0.85
"2718","jury",268,1,0.85
"2719","perception",269,1,0.85
"2720","of",270,1,0.85
"2721","algorithms",271,0.8,0.85
"2722","and",272,0.6,0.85
"2723","demonstrative",273,0.4,0.85
"2724","evidence.",274,0.2,0.85
"2725","The",275,0.2,0.85
"2726","response",276,0.4,0.85
"2727","types",277,0.6,0.85
"2728","used",278,0.8,0.85
"2729","in",279,1,0.85
"2730","this",280,1,0.85
"2731","investigation",281,1,0.85
"2732","include",282,1,0.85
"2733","the",283,1,0.85
"2734","participant's",284,1,0.85
"2735","interpretation",285,1,0.85
"2736","of",286,1,0.85
"2737","the",287,1,0.85
"2738","strength",288,1,0.85
"2739","of",289,1,0.85
"2740","evidence",290,1,0.85
"2741","(Likert",291,1,0.85
"2742","scale),",292,1,0.85
"2743","conviction",293,1,0.85
"2744","decision",294,1,0.85
"2745","(binary),",295,1,0.85
"2746","opinion",296,1,0.85
"2747","of",297,1,0.85
"2748","guilt",298,1,0.85
"2749","(binary),",299,1,0.85
"2750","willingness",300,1,0.85
"2751","to",301,1,0.85
"2752","bet",302,1,0.85
"2753","on",303,1,0.85
"2754","their",304,1,0.85
"2755","opinion",305,1,0.85
"2756","of",306,1,0.85
"2757","guilt",307,1,0.85
"2758","(numeric),",308,1,0.85
"2759","probability",309,1,0.85
"2760","of",310,1,0.85
"2761","guilt",311,1,0.85
"2762","(numeric),",312,1,0.85
"2763","and",313,1,0.85
"2764","chance",314,1,0.85
"2765","of",315,1,0.85
"2766","guilt",316,1,0.85
"2767","/innocence",317,1,0.85
"2768","(numeric",318,0.8,0.85
"2769","or",319,0.6,0.85
"2770","multiple",320,0.4,0.85
"2771","choice).",321,0.2,0.85
"2772","The",322,0,0.85
"2773","note",323,0,0.85
"2774","cleaning,",324,0,0.85
"2775","text",325,0,0.85
"2776","analysis,",326,0,0.85
"2777","and",327,0,0.85
"2778","testimony",328,0,0.85
"2779","tools",329,0,0.85
"2780","we",330,0,0.85
"2781","developed",331,0,0.85
"2782","throughout",332,0,0.85
"2783","this",333,0,0.85
"2784","series",334,0,0.85
"2785","of",335,0,0.85
"2786","experiments",336,0,0.85
"2787","will",337,0,0.85
"2788","benefit",338,0,0.85
"2789","our",339,0,0.85
"2790","future",340,0,0.85
"2791","research",341,0,0.85
"2792","in",342,0,0.85
"2793","jury",343,0,0.85
"2794","perception,",344,0,0.85
"2795","as",345,0,0.85
"2796","well",346,0,0.85
"2797","as",347,0,0.85
"2798","future",348,0,0.85
"2799","transcript",349,0,0.85
"2800","studies.",350,0,0.85
"2801","Subjective",1,2,0.9
"2802","pattern",2,2,0.9
"2803","comparison",3,2,0.9
"2804","has",4,2,0.9
"2805","been",5,2,0.9
"2806","subject",6,2,0.9
"2807","to",7,2,0.9
"2808","increased",8,2,0.9
"2809","scrutiny",9,2,0.9
"2810","by",10,2,0.9
"2811","the",11,2,0.9
"2812","courts",12,2,0.9
"2813","and",13,2,0.9
"2814","by",14,2,0.9
"2815","the",15,2,0.9
"2816","general",16,2,0.9
"2817","public,",17,2,0.9
"2818","resulting",18,2,0.9
"2819","in",19,2,0.9
"2820","an",20,2,0.9
"2821","increased",21,2,0.9
"2822","interest",22,2,0.9
"2823","in",23,2,0.9
"2824","pattern",24,2,0.9
"2825","comparison",25,2,0.9
"2826","algorithms",26,2,0.9
"2827","that",27,2,0.9
"2828","provide",28,2,0.9
"2829","quantitative",29,2,0.9
"2830","assessments",30,2,0.9
"2831","of",31,2,0.9
"2832","similarity",32,2,0.9
"2833","for",33,2,0.9
"2834","use",34,1.8,0.9
"2835","by",35,1.6,0.9
"2836","forensic",36,1.4,0.9
"2837","scientists.",37,1.2,0.9
"2838","While",38,1,0.9
"2839","these",39,1,0.9
"2840","algorithms",40,1,0.9
"2841","would",41,1,0.9
"2842","mark",42,1,0.9
"2843","an",43,1,0.9
"2844","improvement",44,1,0.9
"2845","over",45,1,0.9
"2846","current",46,1,0.9
"2847","subjective",47,1,0.9
"2848","comparison",48,1,0.9
"2849","methods,",49,1,0.9
"2850","individuals",50,1,0.9
"2851","without",51,1,0.9
"2852","a",52,1,0.9
"2853","statistical",53,1,0.9
"2854","background",54,1,0.9
"2855","may",55,1,0.9
"2856","struggle",56,1,0.9
"2857","with",57,1,0.9
"2858","the",58,1,0.9
"2859","statistical",59,1,0.9
"2860","concepts",60,1,0.9
"2861","and",61,1,0.9
"2862","language",62,1,0.9
"2863","necessary",63,1,0.9
"2864","for",64,1,0.9
"2865","describing",65,1,0.9
"2866","algorithmic",66,1,0.9
"2867","methods.",67,1,0.9
"2868","If",68,1.2,0.9
"2869","algorithms",69,1.4,0.9
"2870","are",70,1.6,0.9
"2871","to",71,1.8,0.9
"2872","be",72,2,0.9
"2873","used,",73,2,0.9
"2874","examiners",74,2,0.9
"2875","must",75,2,0.9
"2876","be",76,2,0.9
"2877","able",77,2,0.9
"2878","to",78,2,0.9
"2879","testify",79,2,0.9
"2880","about",80,2,0.9
"2881","their",81,2,0.9
"2882","use",82,2,0.9
"2883","in",83,2,0.9
"2884","a",84,2,0.9
"2885","way",85,2,0.9
"2886","that",86,2,0.9
"2887","is",87,2,0.9
"2888","accessible",88,1.8,0.9
"2889","to",89,1.6,0.9
"2890","the",90,1.4,0.9
"2891","jury.",91,1.2,0.9
"2892","In",92,1.2,0.9
"2893","a",93,1.4,0.9
"2894","series",94,1.6,0.9
"2895","of",95,1.78095238095238,0.9
"2896","studies,",96,1.58095238095238,0.9
"2897","we",97,1.18095238095238,0.9
"2898","conduct",98,0.780952380952381,0.9
"2899","an",99,0.380952380952381,0.9
"2900","assessment",100,0.4,0.9
"2901","of",101,0.8,0.9
"2902","language",102,1.2,0.9
"2903","and",103,1.6,0.9
"2904","supporting",104,2,0.9
"2905","visual",105,2,0.9
"2906","aids",106,2,0.9
"2907","which",107,2,0.9
"2908","might",108,2,0.9
"2909","be",109,2,0.9
"2910","used",110,2,0.9
"2911","to",111,2,0.9
"2912","explain",112,2,0.9
"2913","bullet",113,1.975,0.9
"2914","matching",114,1.575,0.9
"2915","algorithms.",115,1.175,0.9
"2916","In",116,0.775,0.9
"2917","the",117,0.375,0.9
"2918","initial",118,0,0.9
"2919","study,",119,0,0.9
"2920","we",120,0,0.9
"2921","encountered",121,0,0.9
"2922","a",122,0,0.9
"2923","response",123,0,0.9
"2924","type",124,0,0.9
"2925","calibration",125,0,0.9
"2926","issue",126,0,0.9
"2927","-",127,NA,0.9
"2928","individuals",128,0.2,0.9
"2929","thought",129,0.4,0.9
"2930","highly",130,0.6,0.9
"2931","of",131,0.8,0.9
"2932","the",132,1,0.9
"2933","forensic",133,1,0.9
"2934","witness",134,1,0.9
"2935","and",135,1,0.9
"2936","evidence",136,1,0.9
"2937","regardless",137,1,0.9
"2938","of",138,1,0.9
"2939","experimental",139,1,0.9
"2940","conditions,",140,1,0.9
"2941","'maxing",141,1,0.9
"2942","out'",142,1,0.9
"2943","Likert",143,1,0.9
"2944","response",144,1,0.9
"2945","scales",145,1,0.9
"2946","and",146,1,0.9
"2947","leaving",147,1,0.9
"2948","us",148,1,0.9
"2949","unable",149,1,0.9
"2950","to",150,1,0.9
"2951","tell",151,1,0.9
"2952","if",152,1,0.9
"2953","the",153,1,0.9
"2954","conditions",154,1,0.9
"2955","had",155,1,0.9
"2956","any",156,1,0.9
"2957","effect.",157,1,0.9
"2958","While",158,1,0.9
"2959","this",159,1,0.9
"2960","study",160,1,0.9
"2961","indicated",161,1,0.9
"2962","that",162,1,0.9
"2963","individuals",163,1,0.9
"2964","overall",164,1,0.9
"2965","found",165,1,0.9
"2966","the",166,1,0.9
"2967","testimony",167,1,0.9
"2968","to",168,1,0.9
"2969","be",169,1,0.9
"2970","reliable,",170,1,0.9
"2971","credible,",171,1,0.9
"2972","and",172,1,0.9
"2973","scientific,",173,1,0.9
"2974","it",174,1,0.9
"2975","did",175,1,0.9
"2976","not",176,1,0.9
"2977","readily",177,1,0.9
"2978","provide",178,1,0.9
"2979","information",179,1,0.9
"2980","about",180,1,0.9
"2981","our",181,0.8,0.9
"2982","question",182,0.6,0.9
"2983","of",183,0.4,0.9
"2984","interest.",184,0.2,0.9
"2985","Additional",185,0,0.9
"2986","data",186,0,0.9
"2987","from",187,0,0.9
"2988","this",188,0,0.9
"2989","study",189,0,0.9
"2990","was",190,0,0.9
"2991","found",191,0,0.9
"2992","in",192,0,0.9
"2993","the",193,0,0.9
"2994","participants'",194,0,0.9
"2995","note",195,0,0.9
"2996","pads.",196,0,0.9
"2997","Through",197,0,0.9
"2998","cleaning",198,0,0.9
"2999","sequential",199,0,0.9
"3000","notes",200,0,0.9
"3001","and",201,0,0.9
"3002","designing",202,0,0.9
"3003","a",203,0,0.9
"3004","method",204,0,0.9
"3005","for",205,0,0.9
"3006","highlighting",206,0,0.9
"3007","study",207,0,0.9
"3008","transcripts",208,0,0.9
"3009","according",209,0,0.9
"3010","to",210,0,0.9
"3011","the",211,0,0.9
"3012","frequency",212,0,0.9
"3013","of",213,0,0.9
"3014","collocations",214,0,0.9
"3015","in",215,0,0.9
"3016","participant",216,0,0.9
"3017","notes,",217,0,0.9
"3018","we",218,0,0.9
"3019","can",219,0,0.9
"3020","determine",220,0,0.9
"3021","which",221,0,0.9
"3022","portions",222,0,0.9
"3023","of",223,0,0.9
"3024","testimony",224,0,0.9
"3025","participants",225,0,0.9
"3026","found",226,0,0.9
"3027","'noteworthy'.",227,0,0.9
"3028","We",228,0,0.9
"3029","also",229,0,0.9
"3030","conducted",230,0,0.9
"3031","a",231,0.2,0.9
"3032","study",232,0.2,0.9
"3033","on",233,0.2,0.9
"3034","response",234,0.2,0.9
"3035","types",235,0.2,0.9
"3036","to",236,0.2,0.9
"3037","determine",237,0.4,0.9
"3038","the",238,0.6,0.9
"3039","consistency",239,0.8,0.9
"3040","of",240,1,0.9
"3041","participant",241,1,0.9
"3042","responses",242,1,0.9
"3043","across",243,1,0.9
"3044","response",244,1,0.9
"3045","types,",245,1,0.9
"3046","compare",246,1,0.9
"3047","a",247,1,0.9
"3048","variety",248,1,0.9
"3049","of",249,1,0.9
"3050","response",250,1,0.9
"3051","types,",251,1,0.9
"3052","and",252,1,0.9
"3053","determine",253,1,0.9
"3054","which",254,1,0.9
"3055","response",255,1,0.9
"3056","type",256,1,0.9
"3057","may",257,1,0.9
"3058","be",258,1,0.9
"3059","appropriately",259,1,0.9
"3060","calibrated",260,1,0.9
"3061","for",261,1,0.9
"3062","addressing",262,1,0.9
"3063","the",263,1,0.9
"3064","initial",264,1,0.9
"3065","research",265,1,0.9
"3066","question",266,1,0.9
"3067","of",267,1,0.9
"3068","jury",268,1,0.9
"3069","perception",269,1,0.9
"3070","of",270,1,0.9
"3071","algorithms",271,0.8,0.9
"3072","and",272,0.6,0.9
"3073","demonstrative",273,0.4,0.9
"3074","evidence.",274,0.2,0.9
"3075","The",275,0.2,0.9
"3076","response",276,0.4,0.9
"3077","types",277,0.6,0.9
"3078","used",278,0.8,0.9
"3079","in",279,1,0.9
"3080","this",280,1,0.9
"3081","investigation",281,1,0.9
"3082","include",282,1,0.9
"3083","the",283,1,0.9
"3084","participant's",284,1,0.9
"3085","interpretation",285,1,0.9
"3086","of",286,1,0.9
"3087","the",287,1,0.9
"3088","strength",288,1,0.9
"3089","of",289,1,0.9
"3090","evidence",290,1,0.9
"3091","(Likert",291,1,0.9
"3092","scale),",292,1,0.9
"3093","conviction",293,1,0.9
"3094","decision",294,1,0.9
"3095","(binary),",295,1,0.9
"3096","opinion",296,1,0.9
"3097","of",297,1,0.9
"3098","guilt",298,1,0.9
"3099","(binary),",299,1,0.9
"3100","willingness",300,1,0.9
"3101","to",301,1,0.9
"3102","bet",302,1,0.9
"3103","on",303,1,0.9
"3104","their",304,1,0.9
"3105","opinion",305,1,0.9
"3106","of",306,1,0.9
"3107","guilt",307,1,0.9
"3108","(numeric),",308,1,0.9
"3109","probability",309,1,0.9
"3110","of",310,1,0.9
"3111","guilt",311,1,0.9
"3112","(numeric),",312,1,0.9
"3113","and",313,1,0.9
"3114","chance",314,1,0.9
"3115","of",315,1,0.9
"3116","guilt",316,1,0.9
"3117","/innocence",317,1,0.9
"3118","(numeric",318,0.8,0.9
"3119","or",319,0.6,0.9
"3120","multiple",320,0.4,0.9
"3121","choice).",321,0.2,0.9
"3122","The",322,0,0.9
"3123","note",323,0,0.9
"3124","cleaning,",324,0,0.9
"3125","text",325,0,0.9
"3126","analysis,",326,0,0.9
"3127","and",327,0,0.9
"3128","testimony",328,0,0.9
"3129","tools",329,0,0.9
"3130","we",330,0,0.9
"3131","developed",331,0,0.9
"3132","throughout",332,0,0.9
"3133","this",333,0,0.9
"3134","series",334,0,0.9
"3135","of",335,0,0.9
"3136","experiments",336,0,0.9
"3137","will",337,0,0.9
"3138","benefit",338,0,0.9
"3139","our",339,0,0.9
"3140","future",340,0,0.9
"3141","research",341,0,0.9
"3142","in",342,0,0.9
"3143","jury",343,0,0.9
"3144","perception,",344,0,0.9
"3145","as",345,0,0.9
"3146","well",346,0,0.9
"3147","as",347,0,0.9
"3148","future",348,0,0.9
"3149","transcript",349,0,0.9
"3150","studies.",350,0,0.9
"3151","Subjective",1,2,0.95
"3152","pattern",2,2,0.95
"3153","comparison",3,2,0.95
"3154","has",4,2,0.95
"3155","been",5,2,0.95
"3156","subject",6,2,0.95
"3157","to",7,2,0.95
"3158","increased",8,2,0.95
"3159","scrutiny",9,2,0.95
"3160","by",10,2,0.95
"3161","the",11,2,0.95
"3162","courts",12,2,0.95
"3163","and",13,2,0.95
"3164","by",14,2,0.95
"3165","the",15,2,0.95
"3166","general",16,2,0.95
"3167","public,",17,2,0.95
"3168","resulting",18,2,0.95
"3169","in",19,2,0.95
"3170","an",20,2,0.95
"3171","increased",21,2,0.95
"3172","interest",22,2,0.95
"3173","in",23,2,0.95
"3174","pattern",24,2,0.95
"3175","comparison",25,2,0.95
"3176","algorithms",26,2,0.95
"3177","that",27,2,0.95
"3178","provide",28,2,0.95
"3179","quantitative",29,2,0.95
"3180","assessments",30,2,0.95
"3181","of",31,2,0.95
"3182","similarity",32,2,0.95
"3183","for",33,2,0.95
"3184","use",34,1.8,0.95
"3185","by",35,1.6,0.95
"3186","forensic",36,1.4,0.95
"3187","scientists.",37,1.2,0.95
"3188","While",38,1,0.95
"3189","these",39,1,0.95
"3190","algorithms",40,1,0.95
"3191","would",41,1,0.95
"3192","mark",42,1,0.95
"3193","an",43,1,0.95
"3194","improvement",44,1,0.95
"3195","over",45,1,0.95
"3196","current",46,1,0.95
"3197","subjective",47,1,0.95
"3198","comparison",48,1,0.95
"3199","methods,",49,1,0.95
"3200","individuals",50,1,0.95
"3201","without",51,1,0.95
"3202","a",52,1,0.95
"3203","statistical",53,1,0.95
"3204","background",54,1,0.95
"3205","may",55,1,0.95
"3206","struggle",56,1,0.95
"3207","with",57,1,0.95
"3208","the",58,1,0.95
"3209","statistical",59,1,0.95
"3210","concepts",60,1,0.95
"3211","and",61,1,0.95
"3212","language",62,1,0.95
"3213","necessary",63,1,0.95
"3214","for",64,1,0.95
"3215","describing",65,1,0.95
"3216","algorithmic",66,1,0.95
"3217","methods.",67,1,0.95
"3218","If",68,1.2,0.95
"3219","algorithms",69,1.4,0.95
"3220","are",70,1.6,0.95
"3221","to",71,1.8,0.95
"3222","be",72,2,0.95
"3223","used,",73,2,0.95
"3224","examiners",74,2,0.95
"3225","must",75,2,0.95
"3226","be",76,2,0.95
"3227","able",77,2,0.95
"3228","to",78,2,0.95
"3229","testify",79,2,0.95
"3230","about",80,2,0.95
"3231","their",81,2,0.95
"3232","use",82,2,0.95
"3233","in",83,2,0.95
"3234","a",84,2,0.95
"3235","way",85,2,0.95
"3236","that",86,2,0.95
"3237","is",87,2,0.95
"3238","accessible",88,1.8,0.95
"3239","to",89,1.6,0.95
"3240","the",90,1.4,0.95
"3241","jury.",91,1.2,0.95
"3242","In",92,1.2,0.95
"3243","a",93,1.4,0.95
"3244","series",94,1.6,0.95
"3245","of",95,1.78095238095238,0.95
"3246","studies,",96,1.58095238095238,0.95
"3247","we",97,1.18095238095238,0.95
"3248","conduct",98,0.780952380952381,0.95
"3249","an",99,0.380952380952381,0.95
"3250","assessment",100,0.4,0.95
"3251","of",101,0.8,0.95
"3252","language",102,1.2,0.95
"3253","and",103,1.6,0.95
"3254","supporting",104,2,0.95
"3255","visual",105,2,0.95
"3256","aids",106,2,0.95
"3257","which",107,2,0.95
"3258","might",108,2,0.95
"3259","be",109,2,0.95
"3260","used",110,2,0.95
"3261","to",111,2,0.95
"3262","explain",112,2,0.95
"3263","bullet",113,1.6,0.95
"3264","matching",114,1.2,0.95
"3265","algorithms.",115,0.8,0.95
"3266","In",116,0.4,0.95
"3267","the",117,0,0.95
"3268","initial",118,0,0.95
"3269","study,",119,0,0.95
"3270","we",120,0,0.95
"3271","encountered",121,0,0.95
"3272","a",122,0,0.95
"3273","response",123,0,0.95
"3274","type",124,0,0.95
"3275","calibration",125,0,0.95
"3276","issue",126,0,0.95
"3277","-",127,NA,0.95
"3278","individuals",128,0.2,0.95
"3279","thought",129,0.4,0.95
"3280","highly",130,0.6,0.95
"3281","of",131,0.8,0.95
"3282","the",132,1,0.95
"3283","forensic",133,1,0.95
"3284","witness",134,1,0.95
"3285","and",135,1,0.95
"3286","evidence",136,1,0.95
"3287","regardless",137,1,0.95
"3288","of",138,1,0.95
"3289","experimental",139,1,0.95
"3290","conditions,",140,1,0.95
"3291","'maxing",141,1,0.95
"3292","out'",142,1,0.95
"3293","Likert",143,1,0.95
"3294","response",144,1,0.95
"3295","scales",145,1,0.95
"3296","and",146,1,0.95
"3297","leaving",147,1,0.95
"3298","us",148,1,0.95
"3299","unable",149,1,0.95
"3300","to",150,1,0.95
"3301","tell",151,1,0.95
"3302","if",152,1,0.95
"3303","the",153,1,0.95
"3304","conditions",154,1,0.95
"3305","had",155,1,0.95
"3306","any",156,1,0.95
"3307","effect.",157,1,0.95
"3308","While",158,1,0.95
"3309","this",159,1,0.95
"3310","study",160,1,0.95
"3311","indicated",161,1,0.95
"3312","that",162,1,0.95
"3313","individuals",163,1,0.95
"3314","overall",164,1,0.95
"3315","found",165,1,0.95
"3316","the",166,1,0.95
"3317","testimony",167,1,0.95
"3318","to",168,1,0.95
"3319","be",169,1,0.95
"3320","reliable,",170,1,0.95
"3321","credible,",171,1,0.95
"3322","and",172,1,0.95
"3323","scientific,",173,1,0.95
"3324","it",174,1,0.95
"3325","did",175,1,0.95
"3326","not",176,1,0.95
"3327","readily",177,1,0.95
"3328","provide",178,1,0.95
"3329","information",179,1,0.95
"3330","about",180,1,0.95
"3331","our",181,0.8,0.95
"3332","question",182,0.6,0.95
"3333","of",183,0.4,0.95
"3334","interest.",184,0.2,0.95
"3335","Additional",185,0,0.95
"3336","data",186,0,0.95
"3337","from",187,0,0.95
"3338","this",188,0,0.95
"3339","study",189,0,0.95
"3340","was",190,0,0.95
"3341","found",191,0,0.95
"3342","in",192,0,0.95
"3343","the",193,0,0.95
"3344","participants'",194,0,0.95
"3345","note",195,0,0.95
"3346","pads.",196,0,0.95
"3347","Through",197,0,0.95
"3348","cleaning",198,0,0.95
"3349","sequential",199,0,0.95
"3350","notes",200,0,0.95
"3351","and",201,0,0.95
"3352","designing",202,0,0.95
"3353","a",203,0,0.95
"3354","method",204,0,0.95
"3355","for",205,0,0.95
"3356","highlighting",206,0,0.95
"3357","study",207,0,0.95
"3358","transcripts",208,0,0.95
"3359","according",209,0,0.95
"3360","to",210,0,0.95
"3361","the",211,0,0.95
"3362","frequency",212,0,0.95
"3363","of",213,0,0.95
"3364","collocations",214,0,0.95
"3365","in",215,0,0.95
"3366","participant",216,0,0.95
"3367","notes,",217,0,0.95
"3368","we",218,0,0.95
"3369","can",219,0,0.95
"3370","determine",220,0,0.95
"3371","which",221,0,0.95
"3372","portions",222,0,0.95
"3373","of",223,0,0.95
"3374","testimony",224,0,0.95
"3375","participants",225,0,0.95
"3376","found",226,0,0.95
"3377","'noteworthy'.",227,0,0.95
"3378","We",228,0,0.95
"3379","also",229,0,0.95
"3380","conducted",230,0,0.95
"3381","a",231,0.2,0.95
"3382","study",232,0.2,0.95
"3383","on",233,0.2,0.95
"3384","response",234,0.2,0.95
"3385","types",235,0.2,0.95
"3386","to",236,0.2,0.95
"3387","determine",237,0.4,0.95
"3388","the",238,0.6,0.95
"3389","consistency",239,0.8,0.95
"3390","of",240,1,0.95
"3391","participant",241,1,0.95
"3392","responses",242,1,0.95
"3393","across",243,1,0.95
"3394","response",244,1,0.95
"3395","types,",245,1,0.95
"3396","compare",246,1,0.95
"3397","a",247,1,0.95
"3398","variety",248,1,0.95
"3399","of",249,1,0.95
"3400","response",250,1,0.95
"3401","types,",251,1,0.95
"3402","and",252,1,0.95
"3403","determine",253,1,0.95
"3404","which",254,1,0.95
"3405","response",255,1,0.95
"3406","type",256,1,0.95
"3407","may",257,1,0.95
"3408","be",258,1,0.95
"3409","appropriately",259,1,0.95
"3410","calibrated",260,1,0.95
"3411","for",261,1,0.95
"3412","addressing",262,1,0.95
"3413","the",263,1,0.95
"3414","initial",264,1,0.95
"3415","research",265,1,0.95
"3416","question",266,1,0.95
"3417","of",267,1,0.95
"3418","jury",268,1,0.95
"3419","perception",269,1,0.95
"3420","of",270,1,0.95
"3421","algorithms",271,0.8,0.95
"3422","and",272,0.6,0.95
"3423","demonstrative",273,0.4,0.95
"3424","evidence.",274,0.2,0.95
"3425","The",275,0.2,0.95
"3426","response",276,0.4,0.95
"3427","types",277,0.6,0.95
"3428","used",278,0.8,0.95
"3429","in",279,1,0.95
"3430","this",280,1,0.95
"3431","investigation",281,1,0.95
"3432","include",282,1,0.95
"3433","the",283,1,0.95
"3434","participant's",284,1,0.95
"3435","interpretation",285,1,0.95
"3436","of",286,1,0.95
"3437","the",287,1,0.95
"3438","strength",288,1,0.95
"3439","of",289,1,0.95
"3440","evidence",290,1,0.95
"3441","(Likert",291,1,0.95
"3442","scale),",292,1,0.95
"3443","conviction",293,1,0.95
"3444","decision",294,1,0.95
"3445","(binary),",295,1,0.95
"3446","opinion",296,1,0.95
"3447","of",297,1,0.95
"3448","guilt",298,1,0.95
"3449","(binary),",299,1,0.95
"3450","willingness",300,1,0.95
"3451","to",301,1,0.95
"3452","bet",302,1,0.95
"3453","on",303,1,0.95
"3454","their",304,1,0.95
"3455","opinion",305,1,0.95
"3456","of",306,1,0.95
"3457","guilt",307,1,0.95
"3458","(numeric),",308,1,0.95
"3459","probability",309,1,0.95
"3460","of",310,1,0.95
"3461","guilt",311,1,0.95
"3462","(numeric),",312,1,0.95
"3463","and",313,1,0.95
"3464","chance",314,1,0.95
"3465","of",315,1,0.95
"3466","guilt",316,1,0.95
"3467","/innocence",317,1,0.95
"3468","(numeric",318,0.8,0.95
"3469","or",319,0.6,0.95
"3470","multiple",320,0.4,0.95
"3471","choice).",321,0.2,0.95
"3472","The",322,0,0.95
"3473","note",323,0,0.95
"3474","cleaning,",324,0,0.95
"3475","text",325,0,0.95
"3476","analysis,",326,0,0.95
"3477","and",327,0,0.95
"3478","testimony",328,0,0.95
"3479","tools",329,0,0.95
"3480","we",330,0,0.95
"3481","developed",331,0,0.95
"3482","throughout",332,0,0.95
"3483","this",333,0,0.95
"3484","series",334,0,0.95
"3485","of",335,0,0.95
"3486","experiments",336,0,0.95
"3487","will",337,0,0.95
"3488","benefit",338,0,0.95
"3489","our",339,0,0.95
"3490","future",340,0,0.95
"3491","research",341,0,0.95
"3492","in",342,0,0.95
"3493","jury",343,0,0.95
"3494","perception,",344,0,0.95
"3495","as",345,0,0.95
"3496","well",346,0,0.95
"3497","as",347,0,0.95
"3498","future",348,0,0.95
"3499","transcript",349,0,0.95
"3500","studies.",350,0,0.95
